"Notes"	"State"	"State Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Jan., 2016"	"2016/01"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"May, 2016"	"2016/05"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Twin Falls County, ID"	"16083"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Twin Falls County, ID"	"16083"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"Twin Falls County, ID"	"16083"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Twin Falls County, ID"	"16083"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Adams County, IL"	"17001"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Adams County, IL"	"17001"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Adams County, IL"	"17001"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Adams County, IL"	"17001"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Oct., 2016"	"2016/10"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Nov., 2016"	"2016/11"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	330	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Feb., 2016"	"2016/02"	268	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Mar., 2016"	"2016/03"	335	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	260	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"May, 2016"	"2016/05"	286	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	254	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Jul., 2016"	"2016/07"	262	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Aug., 2016"	"2016/08"	235	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Sep., 2016"	"2016/09"	283	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Oct., 2016"	"2016/10"	270	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Nov., 2016"	"2016/11"	275	Not Applicable	Not Applicable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"Dec., 2016"	"2016/12"	283	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Jan., 2016"	"2016/01"	57	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Feb., 2016"	"2016/02"	71	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Mar., 2016"	"2016/03"	68	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Apr., 2016"	"2016/04"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"May, 2016"	"2016/05"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Jun., 2016"	"2016/06"	57	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Jul., 2016"	"2016/07"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Aug., 2016"	"2016/08"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Sep., 2016"	"2016/09"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Oct., 2016"	"2016/10"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Nov., 2016"	"2016/11"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"Dec., 2016"	"2016/12"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Franklin County, IL"	"17055"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Fulton County, IL"	"17057"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Grundy County, IL"	"17063"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Feb., 2016"	"2016/02"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Mar., 2016"	"2016/03"	40	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"May, 2016"	"2016/05"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Jun., 2016"	"2016/06"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Jul., 2016"	"2016/07"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Aug., 2016"	"2016/08"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Oct., 2016"	"2016/10"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kane County, IL"	"17089"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Knox County, IL"	"17095"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Knox County, IL"	"17095"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Knox County, IL"	"17095"	"Jul., 2016"	"2016/07"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Knox County, IL"	"17095"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Knox County, IL"	"17095"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Jan., 2016"	"2016/01"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Feb., 2016"	"2016/02"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Mar., 2016"	"2016/03"	41	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Apr., 2016"	"2016/04"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"May, 2016"	"2016/05"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Jun., 2016"	"2016/06"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Jul., 2016"	"2016/07"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Aug., 2016"	"2016/08"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Sep., 2016"	"2016/09"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Oct., 2016"	"2016/10"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Lake County, IL"	"17097"	"Dec., 2016"	"2016/12"	45	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Feb., 2016"	"2016/02"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Mar., 2016"	"2016/03"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"McDonough County, IL"	"17109"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Jan., 2016"	"2016/01"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Mar., 2016"	"2016/03"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Apr., 2016"	"2016/04"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Jul., 2016"	"2016/07"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Sep., 2016"	"2016/09"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Nov., 2016"	"2016/11"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"McLean County, IL"	"17113"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Apr., 2016"	"2016/04"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"May, 2016"	"2016/05"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Macon County, IL"	"17115"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Jan., 2016"	"2016/01"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Feb., 2016"	"2016/02"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Mar., 2016"	"2016/03"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Apr., 2016"	"2016/04"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"May, 2016"	"2016/05"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Jul., 2016"	"2016/07"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Sep., 2016"	"2016/09"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Madison County, IL"	"17119"	"Dec., 2016"	"2016/12"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Jan., 2016"	"2016/01"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Mar., 2016"	"2016/03"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Apr., 2016"	"2016/04"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"May, 2016"	"2016/05"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Jun., 2016"	"2016/06"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Oct., 2016"	"2016/10"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"Dec., 2016"	"2016/12"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Jan., 2016"	"2016/01"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Feb., 2016"	"2016/02"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Mar., 2016"	"2016/03"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"May, 2016"	"2016/05"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Jul., 2016"	"2016/07"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Jan., 2016"	"2016/01"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Feb., 2016"	"2016/02"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Mar., 2016"	"2016/03"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"May, 2016"	"2016/05"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Aug., 2016"	"2016/08"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Oct., 2016"	"2016/10"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"St. Clair County, IL"	"17163"	"Dec., 2016"	"2016/12"	22	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Feb., 2016"	"2016/02"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Apr., 2016"	"2016/04"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Jun., 2016"	"2016/06"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Jul., 2016"	"2016/07"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sangamon County, IL"	"17167"	"Dec., 2016"	"2016/12"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Stephenson County, IL"	"17177"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Jan., 2016"	"2016/01"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Feb., 2016"	"2016/02"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Mar., 2016"	"2016/03"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Apr., 2016"	"2016/04"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Jun., 2016"	"2016/06"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Tazewell County, IL"	"17179"	"Dec., 2016"	"2016/12"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Vermilion County, IL"	"17183"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Vermilion County, IL"	"17183"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Vermilion County, IL"	"17183"	"Jul., 2016"	"2016/07"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Vermilion County, IL"	"17183"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Vermilion County, IL"	"17183"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Whiteside County, IL"	"17195"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Jan., 2016"	"2016/01"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Feb., 2016"	"2016/02"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Mar., 2016"	"2016/03"	39	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Apr., 2016"	"2016/04"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"May, 2016"	"2016/05"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Jun., 2016"	"2016/06"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Jul., 2016"	"2016/07"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Aug., 2016"	"2016/08"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Sep., 2016"	"2016/09"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Oct., 2016"	"2016/10"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Will County, IL"	"17197"	"Dec., 2016"	"2016/12"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Williamson County, IL"	"17199"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Feb., 2016"	"2016/02"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Mar., 2016"	"2016/03"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Apr., 2016"	"2016/04"	33	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Jul., 2016"	"2016/07"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Sep., 2016"	"2016/09"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Oct., 2016"	"2016/10"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Nov., 2016"	"2016/11"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Winnebago County, IL"	"17201"	"Dec., 2016"	"2016/12"	22	Not Applicable	Not Applicable
