"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Bristol County, MA"	"25005"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2012"	"2012/09"			35	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2012"	"2012/10"			30	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2012"	"2012/11"			47	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2012"	"2012/12"			40	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jan., 2013"	"2013/01"			83	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Feb., 2013"	"2013/02"			47	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Mar., 2013"	"2013/03"			24	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Apr., 2013"	"2013/04"			61	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2013"	"2013/05"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"May, 2013"	"2013/05"			40	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2013"	"2013/06"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jun., 2013"	"2013/06"			50	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jul., 2013"	"2013/07"			40	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Aug., 2013"	"2013/08"			36	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2013"	"2013/09"			29	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2013"	"2013/10"			36	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2013"	"2013/11"			43	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2013"	"2013/12"			58	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jan., 2014"	"2014/01"			59	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Feb., 2014"	"2014/02"			46	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Mar., 2014"	"2014/03"			65	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Apr., 2014"	"2014/04"			50	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2014"	"2014/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2014"	"2014/05"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"May, 2014"	"2014/05"			42	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jun., 2014"	"2014/06"			33	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2014"	"2014/07"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2014"	"2014/07"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jul., 2014"	"2014/07"			40	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2014"	"2014/08"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Aug., 2014"	"2014/08"			39	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2014"	"2014/09"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2014"	"2014/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2014"	"2014/09"			41	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2014"	"2014/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2014"	"2014/10"			45	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2014"	"2014/11"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2014"	"2014/11"			38	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2014"	"2014/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2014"	"2014/12"			34	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	49	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jan., 2015"	"2015/01"			96	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Feb., 2015"	"2015/02"			51	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Mar., 2015"	"2015/03"			65	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2015"	"2015/04"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Apr., 2015"	"2015/04"			76	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2015"	"2015/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2015"	"2015/05"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"May, 2015"	"2015/05"			50	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2015"	"2015/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jun., 2015"	"2015/06"			39	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2015"	"2015/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jul., 2015"	"2015/07"			34	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2015"	"2015/08"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Aug., 2015"	"2015/08"			33	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2015"	"2015/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2015"	"2015/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2015"	"2015/09"			27	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2015"	"2015/10"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2015"	"2015/10"			56	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2015"	"2015/11"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2015"	"2015/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2015"	"2015/11"			50	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2015"	"2015/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2015"	"2015/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2015"	"2015/12"			43	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jan., 2016"	"2016/01"			53	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2016"	"2016/02"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2016"	"2016/02"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Feb., 2016"	"2016/02"			68	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2016"	"2016/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2016"	"2016/03"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Mar., 2016"	"2016/03"			58	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2016"	"2016/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2016"	"2016/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2016"	"2016/04"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Apr., 2016"	"2016/04"			52	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2016"	"2016/05"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2016"	"2016/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2016"	"2016/05"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"May, 2016"	"2016/05"			57	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2016"	"2016/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2016"	"2016/06"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jun., 2016"	"2016/06"			42	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2016"	"2016/07"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2016"	"2016/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2016"	"2016/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jul., 2016"	"2016/07"			51	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2016"	"2016/08"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2016"	"2016/08"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Aug., 2016"	"2016/08"			42	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2016"	"2016/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2016"	"2016/09"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2016"	"2016/09"			42	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2016"	"2016/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2016"	"2016/10"			34	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2016"	"2016/11"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2016"	"2016/11"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2016"	"2016/11"			46	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2016"	"2016/12"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2016"	"2016/12"			49	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"			68	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2017"	"2017/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2017"	"2017/02"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Feb., 2017"	"2017/02"			62	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2017"	"2017/03"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2017"	"2017/03"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Mar., 2017"	"2017/03"			86	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2017"	"2017/04"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2017"	"2017/04"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2017"	"2017/04"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Apr., 2017"	"2017/04"			70	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2017"	"2017/05"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2017"	"2017/05"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2017"	"2017/05"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"May, 2017"	"2017/05"			61	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2017"	"2017/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2017"	"2017/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2017"	"2017/06"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jun., 2017"	"2017/06"			59	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2017"	"2017/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Jul., 2017"	"2017/07"			49	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2017"	"2017/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2017"	"2017/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Aug., 2017"	"2017/08"			43	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2017"	"2017/09"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2017"	"2017/09"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Sep., 2017"	"2017/09"			37	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2017"	"2017/10"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2017"	"2017/10"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Oct., 2017"	"2017/10"			52	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2017"	"2017/11"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2017"	"2017/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2017"	"2017/11"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Nov., 2017"	"2017/11"			55	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2017"	"2017/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2017"	"2017/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"	"Dec., 2017"	"2017/12"			57	Not Applicable	Not Applicable
"Total"	"Bristol County, MA"	"25005"					10592	Not Applicable	Not Applicable
"Total"	"Dukes County, MA"	"25007"					274	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Essex County, MA"	"25009"	"Jan., 1999"	"1999/01"			78	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Essex County, MA"	"25009"	"Feb., 1999"	"1999/02"			84	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Essex County, MA"	"25009"	"Mar., 1999"	"1999/03"			77	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 1999"	"1999/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Essex County, MA"	"25009"	"Apr., 1999"	"1999/04"			67	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 1999"	"1999/05"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 1999"	"1999/05"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Essex County, MA"	"25009"	"May, 1999"	"1999/05"			37	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 1999"	"1999/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
