"Notes"	"State"	"State Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Sep., 2015"	"2015/09"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Dec., 2015"	"2015/12"	30	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Jan., 2015"	"2015/01"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Feb., 2015"	"2015/02"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Apr., 2015"	"2015/04"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Jun., 2015"	"2015/06"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Aug., 2015"	"2015/08"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Nov., 2015"	"2015/11"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"Weld County, CO"	"08123"	"Dec., 2015"	"2015/12"	22	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Jan., 2015"	"2015/01"	66	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Feb., 2015"	"2015/02"	63	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Mar., 2015"	"2015/03"	64	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Apr., 2015"	"2015/04"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"May, 2015"	"2015/05"	55	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Jun., 2015"	"2015/06"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Jul., 2015"	"2015/07"	54	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Aug., 2015"	"2015/08"	37	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Sep., 2015"	"2015/09"	33	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Oct., 2015"	"2015/10"	39	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Nov., 2015"	"2015/11"	49	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Dec., 2015"	"2015/12"	50	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Jan., 2015"	"2015/01"	100	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Feb., 2015"	"2015/02"	85	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Mar., 2015"	"2015/03"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Apr., 2015"	"2015/04"	70	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"May, 2015"	"2015/05"	63	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Jun., 2015"	"2015/06"	71	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Jul., 2015"	"2015/07"	60	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Aug., 2015"	"2015/08"	50	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Sep., 2015"	"2015/09"	53	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Oct., 2015"	"2015/10"	49	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Nov., 2015"	"2015/11"	58	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Dec., 2015"	"2015/12"	47	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Jan., 2015"	"2015/01"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Feb., 2015"	"2015/02"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Mar., 2015"	"2015/03"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Apr., 2015"	"2015/04"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"May, 2015"	"2015/05"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Jun., 2015"	"2015/06"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Jul., 2015"	"2015/07"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Aug., 2015"	"2015/08"	13	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Oct., 2015"	"2015/10"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Nov., 2015"	"2015/11"	17	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Litchfield County, CT"	"09005"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Apr., 2015"	"2015/04"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Middlesex County, CT"	"09007"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Jan., 2015"	"2015/01"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Feb., 2015"	"2015/02"	67	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Mar., 2015"	"2015/03"	77	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Apr., 2015"	"2015/04"	77	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"May, 2015"	"2015/05"	43	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Jun., 2015"	"2015/06"	63	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Jul., 2015"	"2015/07"	69	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Aug., 2015"	"2015/08"	48	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Sep., 2015"	"2015/09"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Oct., 2015"	"2015/10"	48	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Nov., 2015"	"2015/11"	64	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Dec., 2015"	"2015/12"	60	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Jan., 2015"	"2015/01"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Feb., 2015"	"2015/02"	30	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Mar., 2015"	"2015/03"	36	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Apr., 2015"	"2015/04"	27	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"May, 2015"	"2015/05"	25	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Jun., 2015"	"2015/06"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Jul., 2015"	"2015/07"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Aug., 2015"	"2015/08"	23	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Sep., 2015"	"2015/09"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Oct., 2015"	"2015/10"	24	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Nov., 2015"	"2015/11"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"New London County, CT"	"09011"	"Dec., 2015"	"2015/12"	19	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Jan., 2015"	"2015/01"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Feb., 2015"	"2015/02"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Mar., 2015"	"2015/03"	16	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"May, 2015"	"2015/05"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Tolland County, CT"	"09013"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Windham County, CT"	"09015"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Windham County, CT"	"09015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Windham County, CT"	"09015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Windham County, CT"	"09015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Jan., 2015"	"2015/01"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Feb., 2015"	"2015/02"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Apr., 2015"	"2015/04"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"May, 2015"	"2015/05"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Aug., 2015"	"2015/08"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Oct., 2015"	"2015/10"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Nov., 2015"	"2015/11"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Kent County, DE"	"10001"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Jan., 2015"	"2015/01"	67	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Feb., 2015"	"2015/02"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Mar., 2015"	"2015/03"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Apr., 2015"	"2015/04"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"May, 2015"	"2015/05"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Jun., 2015"	"2015/06"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Jul., 2015"	"2015/07"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Aug., 2015"	"2015/08"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Sep., 2015"	"2015/09"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Oct., 2015"	"2015/10"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Nov., 2015"	"2015/11"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Dec., 2015"	"2015/12"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Jan., 2015"	"2015/01"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Feb., 2015"	"2015/02"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Mar., 2015"	"2015/03"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Apr., 2015"	"2015/04"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"May, 2015"	"2015/05"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Jun., 2015"	"2015/06"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Jul., 2015"	"2015/07"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Aug., 2015"	"2015/08"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Oct., 2015"	"2015/10"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sussex County, DE"	"10005"	"Dec., 2015"	"2015/12"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Jan., 2015"	"2015/01"	44	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Mar., 2015"	"2015/03"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Apr., 2015"	"2015/04"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"May, 2015"	"2015/05"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Jun., 2015"	"2015/06"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Jul., 2015"	"2015/07"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Aug., 2015"	"2015/08"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Sep., 2015"	"2015/09"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Oct., 2015"	"2015/10"	27	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Nov., 2015"	"2015/11"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Jan., 2015"	"2015/01"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Feb., 2015"	"2015/02"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Jun., 2015"	"2015/06"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Aug., 2015"	"2015/08"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Alachua County, FL"	"12001"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Jan., 2015"	"2015/01"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Feb., 2015"	"2015/02"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Apr., 2015"	"2015/04"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"May, 2015"	"2015/05"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Jun., 2015"	"2015/06"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Aug., 2015"	"2015/08"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Sep., 2015"	"2015/09"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Oct., 2015"	"2015/10"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Nov., 2015"	"2015/11"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Bay County, FL"	"12005"	"Dec., 2015"	"2015/12"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Jan., 2015"	"2015/01"	55	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Feb., 2015"	"2015/02"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Mar., 2015"	"2015/03"	59	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Apr., 2015"	"2015/04"	62	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"May, 2015"	"2015/05"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Jun., 2015"	"2015/06"	71	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Jul., 2015"	"2015/07"	47	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Aug., 2015"	"2015/08"	50	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Sep., 2015"	"2015/09"	70	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Oct., 2015"	"2015/10"	39	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Nov., 2015"	"2015/11"	46	Not Applicable	Not Applicable
	"Florida"	"12"	"Brevard County, FL"	"12009"	"Dec., 2015"	"2015/12"	52	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Jan., 2015"	"2015/01"	126	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Feb., 2015"	"2015/02"	101	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Mar., 2015"	"2015/03"	97	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Apr., 2015"	"2015/04"	100	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"May, 2015"	"2015/05"	103	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Jun., 2015"	"2015/06"	91	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Jul., 2015"	"2015/07"	83	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Aug., 2015"	"2015/08"	68	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Sep., 2015"	"2015/09"	80	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Oct., 2015"	"2015/10"	94	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Nov., 2015"	"2015/11"	102	Not Applicable	Not Applicable
	"Florida"	"12"	"Broward County, FL"	"12011"	"Dec., 2015"	"2015/12"	99	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Jan., 2015"	"2015/01"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Feb., 2015"	"2015/02"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Mar., 2015"	"2015/03"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Apr., 2015"	"2015/04"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"May, 2015"	"2015/05"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Jun., 2015"	"2015/06"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Jul., 2015"	"2015/07"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Aug., 2015"	"2015/08"	28	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Sep., 2015"	"2015/09"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Oct., 2015"	"2015/10"	31	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Nov., 2015"	"2015/11"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Dec., 2015"	"2015/12"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Jan., 2015"	"2015/01"	41	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Feb., 2015"	"2015/02"	32	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Mar., 2015"	"2015/03"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Apr., 2015"	"2015/04"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"May, 2015"	"2015/05"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Jun., 2015"	"2015/06"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Aug., 2015"	"2015/08"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Sep., 2015"	"2015/09"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Nov., 2015"	"2015/11"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Citrus County, FL"	"12017"	"Dec., 2015"	"2015/12"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Jan., 2015"	"2015/01"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Feb., 2015"	"2015/02"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Apr., 2015"	"2015/04"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"May, 2015"	"2015/05"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Clay County, FL"	"12019"	"Dec., 2015"	"2015/12"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Jan., 2015"	"2015/01"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Feb., 2015"	"2015/02"	32	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Mar., 2015"	"2015/03"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Apr., 2015"	"2015/04"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"May, 2015"	"2015/05"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Jul., 2015"	"2015/07"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Aug., 2015"	"2015/08"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Sep., 2015"	"2015/09"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Collier County, FL"	"12021"	"Dec., 2015"	"2015/12"	13	Not Applicable	Not Applicable
